WEATHER,LOCATION,DATE,TMAX,TAVG,TMIN
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/17/2010,,68,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/18/2010,,60,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/19/2010,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/20/2010,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/21/2010,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/22/2010,,54,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/23/2010,,72,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/24/2010,,76,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/25/2010,,63,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/26/2010,,79,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/27/2010,,69,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/28/2010,,61,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/29/2010,,45,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/30/2010,,55,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/31/2010,,51,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/1/2010,,48,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/2/2010,,51,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/3/2010,,59,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/4/2010,,49,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/5/2010,,46,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/6/2010,,42,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/7/2010,,44,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/8/2010,,57,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/9/2010,,57,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/10/2010,,57,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/11/2010,,63,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/12/2010,,68,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/13/2010,,68,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/14/2010,,53,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/15/2010,,49,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/16/2010,,54,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/17/2010,,55,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/18/2010,,45,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/19/2010,,46,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/20/2010,,46,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/21/2010,,64,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/22/2010,,70,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/23/2010,,60,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/24/2010,,39,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/25/2010,,53,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/26/2010,,53,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/27/2010,,34,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/28/2010,,41,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/29/2010,,52,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/30/2010,,55,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/1/2010,,52,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/2/2010,,29,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/3/2010,,31,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/4/2010,,31,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/5/2010,,28,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/6/2010,,26,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/7/2010,,24,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/8/2010,,26,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/9/2010,,27,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/10/2010,,36,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/11/2010,,47,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/12/2010,,42,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/13/2010,,23,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/14/2010,,17,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/15/2010,,22,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/16/2010,,25,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/17/2010,,28,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/18/2010,,28,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/19/2010,,25,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/20/2010,,27,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/21/2010,,29,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/22/2010,,31,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/23/2010,,30,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/24/2010,,29,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/25/2010,,29,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/26/2010,,25,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/27/2010,,26,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/28/2010,,31,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/29/2010,,37,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/30/2010,,40,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/31/2010,,58,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/1/2011,,55,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/2/2011,,41,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/3/2011,,35,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/4/2011,,39,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/5/2011,,28,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/6/2011,,31,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/7/2011,,24,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/8/2011,,21,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/9/2011,,24,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/10/2011,,27,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/11/2011,,29,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/12/2011,,25,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/13/2011,,23,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/14/2011,,24,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/15/2011,,36,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/16/2011,,27,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/17/2011,,32,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/18/2011,,44,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/19/2011,,37,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/20/2011,,27,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/21/2011,,23,7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/22/2011,,19,0
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/23/2011,,20,8
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/24/2011,,33,4
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/25/2011,,36,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/26/2011,,35,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/27/2011,,28,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/28/2011,,31,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/29/2011,,33,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/30/2011,,31,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/31/2011,,33,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/1/2011,,38,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/2/2011,,47,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/3/2011,,27,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/4/2011,,33,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/5/2011,,39,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/6/2011,,32,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/7/2011,,38,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/8/2011,,28,10
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/9/2011,,22,7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/10/2011,,19,6
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/11/2011,,32,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/12/2011,,36,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/13/2011,,50,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/14/2011,,50,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/15/2011,,37,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/16/2011,,55,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/17/2011,,65,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/18/2011,,66,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/19/2011,,43,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/20/2011,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/21/2011,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/22/2011,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/23/2011,,37,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/24/2011,,42,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/25/2011,,36,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/26/2011,,38,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/27/2011,,56,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/28/2011,,62,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/1/2011,,42,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/2/2011,,45,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/3/2011,,38,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/4/2011,,55,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/5/2011,,55,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/6/2011,,51,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/7/2011,,39,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/8/2011,,50,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/9/2011,,46,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/10/2011,,56,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/11/2011,,34,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/12/2011,,59,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/13/2011,,42,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/14/2011,,47,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/15/2011,,49,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/16/2011,,45,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/17/2011,,62,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/18/2011,,72,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/19/2011,,50,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/20/2011,,61,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/21/2011,,72,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/22/2011,,50,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/23/2011,,70,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/24/2011,,41,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/25/2011,,36,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/26/2011,,37,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/27/2011,,41,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/28/2011,,40,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/29/2011,,45,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/30/2011,,44,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/31/2011,,37,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/1/2011,,45,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/2/2011,,48,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/3/2011,,55,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/4/2011,,72,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/5/2011,,46,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/6/2011,,62,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/7/2011,,64,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/8/2011,,51,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/9/2011,,58,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/10/2011,,82,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/11/2011,,77,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/12/2011,,54,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/13/2011,,55,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/14/2011,,69,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/15/2011,,70,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/16/2011,,58,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/17/2011,,59,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/18/2011,,70,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/19/2011,,63,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/20/2011,,70,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/21/2011,,55,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/22/2011,,50,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/23/2011,,74,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/24/2011,,69,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/25/2011,,83,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/26/2011,,83,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/27/2011,,85,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/28/2011,,66,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/29/2011,,52,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/30/2011,,63,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/1/2011,,61,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/2/2011,,73,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/3/2011,,56,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/4/2011,,50,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/5/2011,,64,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/6/2011,,65,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/7/2011,,63,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/8/2011,,70,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/9/2011,,71,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/10/2011,,76,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/11/2011,,81,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/12/2011,,83,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/13/2011,,80,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/14/2011,,76,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/15/2011,,69,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/16/2011,,58,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/17/2011,,61,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/18/2011,,65,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/19/2011,,64,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/20/2011,,69,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/21/2011,,79,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/22/2011,,82,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/23/2011,,78,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/24/2011,,75,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/25/2011,,81,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/26/2011,,83,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/27/2011,,70,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/28/2011,,79,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/29/2011,,87,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/30/2011,,89,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/31/2011,,90,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/1/2011,,86,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/2/2011,,74,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/3/2011,,76,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/4/2011,,85,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/5/2011,,86,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/6/2011,,85,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/7/2011,,77,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/8/2011,,91,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/9/2011,,89,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/10/2011,,80,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/11/2011,,81,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/12/2011,,77,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/13/2011,,73,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/14/2011,,69,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/15/2011,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/16/2011,,79,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/17/2011,,78,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/18/2011,,79,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/19/2011,,80,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/20/2011,,79,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/21/2011,,86,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/22/2011,,83,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/23/2011,,80,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/24/2011,,75,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/25/2011,,71,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/26/2011,,75,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/27/2011,,83,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/28/2011,,85,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/29/2011,,78,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/30/2011,,81,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/1/2011,,87,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/2/2011,,87,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/3/2011,,89,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/4/2011,,84,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/5/2011,,88,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/6/2011,,90,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/7/2011,,89,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/8/2011,,75,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/9/2011,,86,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/10/2011,,89,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/11/2011,,93,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/12/2011,,89,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/13/2011,,83,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/14/2011,,83,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/15/2011,,84,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/16/2011,,87,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/17/2011,,87,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/18/2011,,89,70
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/19/2011,,86,72
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/20/2011,,91,72
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/21/2011,,94,73
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/22/2011,,95,72
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/23/2011,,91,70
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/24/2011,,88,73
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/25/2011,,83,70
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/26/2011,,86,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/27/2011,,86,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/28/2011,,90,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/29/2011,,92,74
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/30/2011,,88,71
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/31/2011,,90,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/1/2011,,90,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/2/2011,,90,70
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/3/2011,,78,72
